PolygonID,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,SubPolygonID,PointID,Longitude,Latitude
165,8,Airport,mid,Gold Coast,OOL,terminal,YBCG,OOL,http://en.wikipedia.org/wiki/Gold_Coast_Airport,10,1,1,153.5128763,-28.16651685
166,8,Airport,mid,Oran Es Senia,ORN,terminal,DAOO,ORN,http://en.wikipedia.org/wiki/Oran_Es_S%C3%A9nia_Airport,10,1,1,-0.606796964,35.62027473
167,8,Airport,mid,Lok Nayak Jaiprakash,PAT,terminal,VEPT,PAT,http://en.wikipedia.org/wiki/Lok_Nayak_Jayaprakash_Airport,10,1,1,85.09090213,25.59444343
168,8,Airport,mid,Paysandu,PDU,terminal,SUPU,PDU,http://en.wikipedia.org/wiki/Paysand%C3%BA_Airport,10,1,1,-58.06853468,-32.36145453
169,8,Airport,major,Paphos Int'l,PFO,ramp,LCPH,PFO,http://en.wikipedia.org/wiki/Paphos_International_Airport,10,1,1,32.48323221,34.71340128
170,8,Airport,mid,Sultan Mahmud Badaruddin II,PLM,terminal,WIPP,PLM,http://en.wikipedia.org/wiki/Sultan_Mahmud_Badaruddin_II_Airport,10,1,1,104.6991283,-2.89999345
171,8,Airport,mid,Polokwane Int'l,PTG,terminal,FAPP,PTG,http://en.wikipedia.org/wiki/Polokwane_International_Airport,10,1,1,29.45334036,-23.85898627
172,8,Airport,mid,Punta Cana,PUJ,terminal,MDPC,PUJ,http://en.wikipedia.org/wiki/Punta_Cana_International_Airport,10,1,1,-68.36323511,18.56303903
173,8,Airport,mid,Queretaro Int'l,QRO,terminal,MMQT,QRO,http://en.wikipedia.org/wiki/Quer%C3%A9taro_International_Airport,10,1,1,-100.1873594,20.62246607
174,8,Airport,mid,Rajkot,RAJ,runway,VARK,RAJ,http://en.wikipedia.org/wiki/Rajkot_Airport,10,1,1,70.77995483,22.3092817
175,8,Airport,major,Richmond Int'l,RIC,terminal,KRIC,RIC,http://en.wikipedia.org/wiki/Richmond_International_Airport,10,1,1,-77.33311964,37.50828998
176,8,Airport,mid,Shah Makhdum,RJH,terminal,VGRJ,RJH,http://en.wikipedia.org/wiki/Shah_Makhdum_Airport,10,1,1,88.61380457,24.44480686
177,8,Airport,major,Greater Rochester Int'l,ROC,terminal,KROC,ROC,http://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,10,1,1,-77.66524451,43.12755198
178,8,Airport,mid,Rockhampton,ROK,terminal,YBRK,ROK,http://en.wikipedia.org/wiki/Rockhampton_Airport,10,1,1,150.478897,-23.378599
179,8,Airport,mid,Rostov-on-Don,ROV,terminal,URRR,ROV,http://en.wikipedia.org/wiki/Rostov-on-Don_Airport,10,1,1,39.80351444,47.25511195
180,8,Airport,mid,Saratov,RTW,ramp,UWSS,RTW,http://en.wikipedia.org/wiki/Saratov_Tsentralny_Airport,10,1,1,46.03502325,51.56064565
181,8,Airport,mid,Ramon Villeda Morales Int'l,SAP,terminal,MHLM,SAP,http://en.wikipedia.org/wiki/Ram%C3%B3n_Villeda_Morales_International_Airport,10,1,1,-87.92723651,15.45586305
182,8,Airport,mid,Santa Barbara Muni.,SBA,terminal,KSBA,SBA,http://en.wikipedia.org/wiki/Santa_Barbara_Airport,10,1,1,-119.8366016,34.4257313
183,8,Airport,mid,Deadhorse,SCC,ramp,PASC,SCC,http://en.wikipedia.org/wiki/Deadhorse_Airport,10,1,1,-148.457855,70.19751
184,8,Airport,mid,Kangerlussuaq,SFJ,ramp,BGSF,SFJ,http://en.wikipedia.org/wiki/Kangerlussuaq_Airport,10,1,1,-50.694199,67.018097
185,8,Airport,major,Springfield Reg.,SGF,terminal,KSGF,SGF,http://en.wikipedia.org/wiki/Springfield/Branson_National_Airport,10,1,1,-93.3826379,37.24214449
186,8,Airport,major,Shreveport Reg.,SHV,terminal,KSHV,SHV,http://en.wikipedia.org/wiki/Shreveport_Regional_Airport,10,1,1,-93.82852222,32.45457989
187,8,Airport,major,Simferopol Int'l,SIP,ramp,UKFF,SIP,http://en.wikipedia.org/wiki/Simferopol_International_Airport,10,1,1,33.99605292,45.0202174
188,8,Airport,mid,Sitka Rocky Gutierrez,SIT,terminal,PASI,SIT,http://en.wikipedia.org/wiki/Sitka_Rocky_Gutierrez_Airport,10,1,1,-135.365692,57.05349
189,8,Airport,major,Los Cabos Int'l,SJD,terminal,MMSD,SJD,http://en.wikipedia.org/wiki/Los_Cabos_International_Airport,10,1,1,-109.7178584,23.16265745
190,8,Airport,major,McNary Field,SLE,terminal,KSLE,SLE,http://en.wikipedia.org/wiki/McNary_Field,10,1,1,-123.0078715,44.91051385
191,8,Airport,mid,Plan de Guadalupe,SLW,ramp,MMIO,SLW,http://en.wikipedia.org/wiki/Plan_de_Guadalupe_International_Airport,10,1,1,-100.9322605,25.54799764
192,8,Airport,major,Shannon,SNN,terminal,EINN,SNN,http://en.wikipedia.org/wiki/Shannon_Airport,10,1,1,-8.922428856,52.69345371
193,8,Airport,mid,Santo Pekoa Int'l,SON,runway,NVSS,SON,http://en.wikipedia.org/wiki/Santo-Pekoa_International_Airport,10,1,1,167.2208949,-15.50553874
194,8,Airport,mid,Achmad Yani,SRG,terminal,WARS,SRG,http://en.wikipedia.org/wiki/Achmad_Yani_Airport,10,1,1,110.3785563,-6.97873485
195,8,Airport,military mid,Srinagar,SXR,ramp,VISR,SXR,http://en.wikipedia.org/wiki/Srinagar_Airport,10,1,1,74.78262437,33.98309094
196,8,Airport,mid,Tapachula Int'l,TAP,ramp,MMTP,TAP,http://en.wikipedia.org/wiki/Tapachula_International_Airport,10,1,1,-92.370003,14.79112813
197,8,Airport,major,Podgorica,TGD,terminal,LYPG,TGD,http://en.wikipedia.org/wiki/Podgorica_Airport,10,1,1,19.24668686,42.36793352
198,8,Airport,major,Tallahassee Reg.,TLH,terminal,KTLH,TLH,http://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,10,1,1,-84.3449954,30.39555762
199,8,Airport,major,Turin Int'l,TRN,terminal,LIMF,TRN,http://en.wikipedia.org/wiki/Turin_International_Airport,10,1,1,7.644162304,45.19166007
200,8,Airport,major,Taiyuan Wusu Int'l,TYN,terminal,ZBYN,TYN,http://en.wikipedia.org/wiki/Taiyuan_Wusu_International_Airport,10,1,1,112.6258915,37.75451178
201,8,Airport,mid,Narsarsuaq,UAK,ramp,BGBW,UAK,http://en.wikipedia.org/wiki/Narsarsuaq_Airport,10,1,1,-45.41640089,61.16259683
202,8,Airport,military mid,Rayong,UTP,ramp,VTBU,UTP,http://en.wikipedia.org/wiki/U-Tapao_International_Airport,10,1,1,101.0002093,12.68529309
203,8,Airport,mid,Victoria Falls,VFA,runway,FVFA,VFA,http://en.wikipedia.org/wiki/Victoria_Falls_Airport,10,1,1,25.84676772,-18.0990156
204,8,Airport,mid,Vijaywada,VGA,ramp,VOBZ,VGA,http://en.wikipedia.org/wiki/Vijayawada_Airport,10,1,1,80.797308,16.52864278
205,8,Airport,mid,Varanasi,VNS,terminal,VIBN,VNS,http://en.wikipedia.org/wiki/Varanasi_Airport,10,1,1,82.85387419,25.44990773
206,8,Airport,major,Juan Gualberto Gomez,VRA,terminal,MUVR,VRA,http://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,10,1,1,-81.43671039,23.03954223
207,8,Airport,mid,Villahermosa,VSA,terminal,MMVA,VSA,http://en.wikipedia.org/wiki/Carlos_Rovirosa_P%C3%A9rez_International_Airport,10,1,1,-92.81906758,17.99306601
208,8,Airport,mid,Brandon,YBR,terminal,CYBR,YBR,http://en.wikipedia.org/wiki/Brandon_Airport,10,1,1,-99.9458959,49.90472794
209,8,Airport,military major,CFB Edmonton,YED,ramp,CYED,YED,http://en.wikipedia.org/wiki/CFB_Edmonton,10,1,1,-113.4788391,53.67491566
210,8,Airport,mid,Iqaluit,YFB,terminal,CYFB,YFB,http://en.wikipedia.org/wiki/Iqaluit_Airport,10,1,1,-68.53672924,63.75115235
211,8,Airport,mid,John C. Munro Hamilton Int'l,YHM,terminal,CYHM,YHM,http://en.wikipedia.org/wiki/John_C._Munro_Hamilton_International_Airport,10,1,1,-79.9264231,43.16336053
212,8,Airport,mid,Fort McMurray,YMM,terminal,CYMM,YMM,http://en.wikipedia.org/wiki/Fort_McMurray_Airport,10,1,1,-111.22384,56.65631714
213,8,Airport,major and military,Yantai,YNT,terminal,ZSYT,YNT,http://en.wikipedia.org/wiki/Yantai_Laishan_International_Airport,10,1,1,121.3720474,37.40770447
214,8,Airport,mid,Peace River,YPE,terminal,CYPE,YPE,http://en.wikipedia.org/wiki/Peace_River_Airport,10,1,1,-117.4436632,56.23192404
215,8,Airport,mid,Greater Moncton Int'l,YQM,terminal,CYQM,YQM,http://en.wikipedia.org/wiki/Greater_Moncton_International_Airport,10,1,1,-64.68866968,46.11620596
216,8,Airport,mid,Sydney/J.A. Douglas McCurdy,YQY,terminal,CYQY,YQY,http://en.wikipedia.org/wiki/Sydney_Airport_(Nova_Scotia),10,1,1,-60.04693721,46.16734059
217,8,Airport,mid,Resolute Bay,YRB,runway,CYRB,YRB,http://en.wikipedia.org/wiki/Resolute_Bay_Airport,10,1,1,-94.97080232,74.7181861
218,8,Airport,mid,Fort Smith,YSM,runway,CYSM,YSM,http://en.wikipedia.org/wiki/Fort_Smith_Airport,10,1,1,-111.9610599,60.01987496
219,8,Airport,mid,Thompson,YTH,ramp,CYTH,YTH,http://en.wikipedia.org/wiki/Thompson_Airport,10,1,1,-97.860733,55.797482
220,8,Airport,mid,Timmins,YTS,ramp,CYTS,YTS,http://en.wikipedia.org/wiki/Timmins_Airport,10,1,1,-81.372047,48.566158
221,8,Airport,mid,Repulse Bay,YUT,approximate,CYUT,YUT,http://en.wikipedia.org/wiki/Repulse_Bay_Airport,10,1,1,-86.25,66.533302
222,8,Airport,mid,Kuujjuaq,YVP,approximate,CYVP,YVP,http://en.wikipedia.org/wiki/Kuujjuaq_Airport,10,1,1,-68.433342,58.101959
223,8,Airport,mid,Wabush,YWK,ramp,CYWK,YWK,http://en.wikipedia.org/wiki/Wabush_Airport,10,1,1,-66.873009,52.926071
224,8,Airport,mid,Edmonton City Centre,YXD,terminal,CYXD,YXD,http://en.wikipedia.org/wiki/Edmonton_City_Centre_(Blatchford_Field)_Airport,10,1,1,-113.5229737,53.57094366
225,8,Airport,mid,Fort St. John (N. Peace),YXJ,approximate,CYXJ,YXJ,http://en.wikipedia.org/wiki/Fort_St._John_Airport,10,1,1,-120.736439,56.246035
226,8,Airport,mid,North Bay/Jack Garland,YYB,approximate,CYYB,YYB,http://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport,10,1,1,-79.42491,46.358711
227,8,Airport,mid,Zaria,ZAR,ramp,DNZA,ZAR,http://en.wikipedia.org/wiki/Zaria_Airport,10,1,1,7.687267643,11.13529586
228,8,Airport,mid,Skopje,SKP,terminal,LWSK,SKP,http://en.wikipedia.org/wiki/Skopje_Airport,10,1,1,21.62819719,41.95645461
229,8,Airport,mid,Burnpur,VE23,runway,VE23,,http://en.wikipedia.org/wiki/Burnpur_Airport,10,1,1,86.97454678,23.63121791
230,8,Airport,mid,Hindon Air Force Station,VIDX,runway,VIDX,,http://en.wikipedia.org/wiki/Hindon_Air_Force_Station,10,1,1,77.35078888,28.70779686
231,8,Airport,major,Sunchon,,runway,,,http://en.wikipedia.org/wiki/Sunchon_Airport,10,1,1,125.8908251,39.41196597
232,8,Airport,mid,Lodz Wladyslaw Reymont,EPLL,terminal,EPLL,LCJ,http://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA_W%C5%82adys%C5%82aw_Reymont_Airport,10,1,1,19.40321487,51.72720705
233,8,Airport,mid and military,Alma Ata N.W.,BXJ,ramp,UAAR,BXJ,,10,1,1,76.87826401,43.35541908
234,8,Airport,mid,Jiamusi Dongjiao,JMU,ramp,ZYJM,JMU,http://en.wikipedia.org/wiki/Jiamusi_Dongjiao_Airport,10,1,1,130.4562047,46.84301502
235,8,Airport,major,Mudanjiang Hailang,MDG,ramp,ZYMD,MDG,http://en.wikipedia.org/wiki/Mudanjiang_Hailang_Airport,10,1,1,129.5801515,44.53429363
236,8,Airport,military major,Severomorsk-3 (Murmansk N.E.),ULMM,runway,ULMM,,http://en.wikipedia.org/wiki/Severomorsk-3,10,1,1,33.29035276,69.01687118
237,8,Airport,mid,Mosul Int'l,OSB,runway,ORBM,OSB,http://en.wikipedia.org/wiki/Mosul_International_Airport,10,1,1,43.145802,36.308601
238,8,Airport,military mid,Rostov N.,,runway,,,,10,1,1,39.63539963,47.27742092
239,8,Airport,mid,Rostov S.W.,,runway,,,,10,1,1,39.79722153,47.11585773
240,8,Airport,mid,Oulu,OUL,terminal,EFOU,OUL,http://en.wikipedia.org/wiki/Oulu_Airport,10,1,1,25.37283747,64.92879924
241,8,Airport,major,Bordeaux,BOD,terminal,LFBD,BOD,http://en.wikipedia.org/wiki/Bordeaux_-_M%C3%A9rignac_Airport,10,1,1,-0.701793449,44.83211087
242,8,Airport,mid,Mandelieu,CEQ,terminal,LFMD,CEQ,http://en.wikipedia.org/wiki/Cannes_%E2%80%93_Mandelieu_Airport,10,1,1,6.95431612,43.54609799
243,8,Airport,mid,St Gatien,DOL,ramp,LFRG,DOL,http://en.wikipedia.org/wiki/Deauville_-_Saint-Gatien_Airport,10,1,1,0.158653528,49.361661
244,8,Airport,mid,Lille-Lesquin,LIL,terminal,LFQQ,LIL,http://en.wikipedia.org/wiki/Lille_Airport,10,1,1,3.105964998,50.57164239
245,8,Airport,major,Toulouse-Blagnac,TLS,terminal,LFBO,TLS,http://en.wikipedia.org/wiki/Toulouse-Blagnac_Airport,10,1,1,1.373509186,43.63046257
246,8,Airport,major,Fukuoka,FUK,terminal,RJFF,FUK,http://en.wikipedia.org/wiki/Fukuoka_Airport,10,1,1,130.4441895,33.58481643
247,8,Airport,mid,Hiroshima-Nishi,HIW,terminal,RJBH,HIW,http://en.wikipedia.org/wiki/Hiroshima-Nishi_Airport,10,1,1,132.4193727,34.37138156
248,8,Airport,mid,Nagoya,NKM,terminal,RJNA,NKM,http://en.wikipedia.org/wiki/Nagoya_Airfield,10,1,1,136.9196284,35.25405321
249,8,Airport,mid,Sendai,SDJ,terminal,RJSS,SDJ,http://en.wikipedia.org/wiki/Sendai_Airport,10,1,1,140.9302474,38.13820756
250,8,Airport,mid,Kirkenes Hoybuktmoen,KKN,terminal,ENKR,KKN,http://en.wikipedia.org/wiki/Kirkenes_Airport%2C_H%C3%B8ybuktmoen,10,1,1,29.89134895,69.72383181
251,8,Airport,mid,Marechal Rondon Int'l,CGB,terminal,SBCY,CGB,http://en.wikipedia.org/wiki/Marechal_Rondon_International_Airport,10,1,1,-56.12017748,-15.65114702
252,8,Airport,major,Hercilio Luz Int'l,FLN,terminal,SBFL,FLN,http://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport,10,1,1,-48.5448122,-27.66462769
253,8,Airport,mid,Joinville-Lauro C. de Loyola,JOI,terminal,SBJV,JOI,http://en.wikipedia.org/wiki/Joinville-Lauro_Carneiro_de_Loyola_Airport,10,1,1,-48.80164982,-26.22429414
254,8,Airport,mid,Presidente Castro Pinto Int'l,JPA,terminal,SBJP,JPA,http://en.wikipedia.org/wiki/Presidente_Castro_Pinto_International_Airport,10,1,1,-34.94889259,-7.146174624
255,8,Airport,major,Augusto Severo Int'l,NAT,terminal,SJJQ,NAT,http://en.wikipedia.org/wiki/Augusto_Severo_International_Airport,10,1,1,-35.24884102,-5.899120545
256,8,Airport,major,Francisco Sa Carneiro,OPO,terminal,LPPR,OPO,http://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,10,1,1,-8.671272407,41.23687089
257,8,Airport,mid,Marechal Cunha Machado Int'l,SLZ,terminal,SBSL,SLZ,http://en.wikipedia.org/wiki/Marechal_Cunha_Machado_International_Airport,10,1,1,-44.23623447,-2.58350921
258,8,Airport,military mid,Santos Air Force Base,SSZ,ramp,SBST,SSZ,http://en.wikipedia.org/wiki/Santos_Air_Force_Base,10,1,1,-46.30527049,-23.92375904
259,8,Airport,mid,Teresina-Senador Petronio Portella,THE,terminal,SBTE,THE,http://en.wikipedia.org/wiki/Teresina_Airport,10,1,1,-42.82124023,-5.063462992
260,8,Airport,mid,Viracopos-Campinas Int'l,VCP,terminal,SBKP,VCP,http://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport,10,1,1,-47.14107919,-23.00962391
261,8,Airport,mid,Eurico de Aguiar Salles,VIX,ramp,SBVT,VIX,http://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,10,1,1,-40.28853688,-20.25741628
262,8,Airport,major,Alicante,ALC,terminal,LEAL,ALC,http://en.wikipedia.org/wiki/Alicante_Airport,10,1,1,-0.55723044,38.2866409
263,8,Airport,mid,Almeria,LEI,terminal,LEAM,LEI,http://en.wikipedia.org/wiki/Almer%C3%ADa_Airport,10,1,1,-2.371601441,36.84776727
264,8,Airport,mid,Valencia,VLC,terminal,LEVC,VLC,http://en.wikipedia.org/wiki/Valencia_Airport,10,1,1,-0.473474931,39.49145979
265,8,Airport,mid,Kiruna_Airport,KRN,terminal,ESNQ,KRN,http://en.wikipedia.org/wiki/Kiruna_Airport,10,1,1,20.3351523,67.82560661
266,8,Airport,major,Norrkoping Airport,NRK,terminal,ESSP,NRK,http://en.wikipedia.org/wiki/Norrk%C3%B6ping_Airport,10,1,1,16.23394077,58.5833805
267,8,Airport,mid,Husein Sastranegara Int'l,BDO,runway,WICC,BDO,http://en.wikipedia.org/wiki/Husein_Sastranegara_International_Airport,10,1,1,107.5756119,-6.900424084
268,8,Airport,mid,Rosario - Islas Malvinas Int'l,ROS,terminal,SAAR,ROS,http://en.wikipedia.org/wiki/Rosario_%E2%80%93_Islas_Malvinas_International_Airport,10,1,1,-60.78007872,-32.91622697
269,8,Airport,mid,Maceio/Zumbi dos Palmares Int'l,MCZ,terminal,SBMO,MCZ,http://en.wikipedia.org/wiki/Zumbi_dos_Palmares_International_Airport,10,1,1,-35.79249512,-9.514941185
270,8,Airport,mid,Sharm el-Sheikh Int'l,SSH,ramp,HESH,SSH,http://en.wikipedia.org/wiki/Sharm_el-Sheikh_International_Airport,10,1,1,34.39011893,27.98040442
271,8,Airport,mid,Taba Int'l,TCP,terminal,HETB,TCP,http://en.wikipedia.org/wiki/Taba_International_Airport,10,1,1,34.7758379,29.59449906
272,8,Airport,major and military,Agra,AGR,runway,VIAG,AGR,http://en.wikipedia.org/wiki/Agra_Airport,10,1,1,77.96090918,27.15772773
273,8,Airport,mid,Vadodara,BDQ,runway,VABO,BDQ,http://en.wikipedia.org/wiki/Vadodara_Airport,10,1,1,73.22628895,22.336164
274,8,Airport,mid,Shahid Ashrafi Esfahani,KSH,runway,OICC,KSH,http://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport,10,1,1,47.15658352,34.34641677
275,8,Airport,mid,Benina Int'l,BEN,ramp,HLLB,BEN,http://en.wikipedia.org/wiki/Benina_International_Airport,10,1,1,20.2680398,32.08727746
276,8,Airport,military major,King Abdulaziz Ab,DHA,ramp,OEDR,DHA,http://en.wikipedia.org/wiki/Dhahran_International_Airport,10,1,1,50.14772457,26.27036809
277,8,Airport,mid,Nueva Hesperides Int'l,STY,runway,SUSO,STY,http://en.wikipedia.org/wiki/Nueva_Hesperides_International_Airport,10,1,1,-57.98408212,-31.43738834
278,8,Airport,spaceport,Baikonur Cosmodrome,BAIK,approximate,,,http://en.wikipedia.org/wiki/Baikonur_Cosmodrome,10,1,1,63.30735442,45.96357394
279,8,Airport,spaceport,Kennedy Space Center,KSC,approximate,,,http://en.wikipedia.org/wiki/John_F._Kennedy_Space_Center,10,1,1,-80.63696809,28.51637048
280,8,Airport,spaceport,Centre Spatial Guyanais,CSG,terminal,,,http://en.wikipedia.org/wiki/Guiana_Space_Centre,10,1,1,-52.76842969,5.239410013
281,7,Airport,mid,Queen Beatrix Int'l,AUA,terminal,TNCA,AUA,http://en.wikipedia.org/wiki/Queen_Beatrix_International_Airport,15,1,1,-70.00762286,12.50346436
282,7,Airport,mid,Djibouti-Ambouli Int'l,JIB,terminal,HDAM,JIB,http://en.wikipedia.org/wiki/Djibouti-Ambouli_International_Airport,15,1,1,43.14971279,11.55210182
283,7,Airport,mid and military,Diego Aracena Int'l,IQQ,terminal,SCDA,IQQ,http://en.wikipedia.org/wiki/Diego_Aracena_International_Airport,15,1,1,-70.1786354,-20.54784009
284,7,Airport,major,Sabiha Gokcen Havaalani,SAW,terminal,LTFJ,SAW,http://en.wikipedia.org/wiki/Sabiha_G%C3%B6k%C3%A7en_International_Airport,15,1,1,29.30959914,40.90430036
285,7,Airport,mid,Kosrae Island,KSA,ramp,PTSA,KSA,http://en.wikipedia.org/wiki/Kosrae_International_Airport,15,1,1,162.9570412,5.352009857
286,7,Airport,mid,Funafuti Int'l,FUN,ramp,NGFU,FUN,http://en.wikipedia.org/wiki/Funafuti_International_Airport,15,1,1,179.195442,-8.524854151
287,7,Airport,mid,Dr. Babasaheb Ambedkar Int'l,NAG,terminal,VANP,NAG,http://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport,15,1,1,79.05379764,21.08993176
288,7,Airport,mid,Phuket Int'l,HKT,terminal,VTSP,HKT,http://en.wikipedia.org/wiki/Phuket_International_Airport,15,1,1,98.30603849,8.10768476
289,7,Airport,mid,Nadi Int'l,NAN,terminal,NFFN,NAN,http://en.wikipedia.org/wiki/Nadi_International_Airport,15,1,1,177.4511512,-17.75291295
290,7,Airport,mid,Lic. Jesus Teran Peredo Int'l,AGU,terminal,MMAS,AGU,http://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport,15,1,1,-102.3140937,21.70133903
291,7,Airport,mid,Albenga,ALL,ramp,LIMG,ALL,http://en.wikipedia.org/wiki/Villanova_d'Albenga_International_Airport,15,1,1,8.123145354,44.04587736
292,7,Airport,major,Queen Alia Int'l,AMM,terminal,OJAI,AMM,http://en.wikipedia.org/wiki/Queen_Alia_International_Airport,15,1,1,35.98970716,31.72266216
293,7,Airport,mid,Chacalluta Int'l,ARI,terminal,SCAR,ARI,http://en.wikipedia.org/wiki/Chacalluta_Airport,15,1,1,-70.33573014,-18.34920616
294,7,Airport,mid,Atar Int'l,ATR,terminal,GQPA,ATR,http://en.wikipedia.org/wiki/Atar_International_Airport,15,1,1,-13.05117043,20.49827061
295,7,Airport,mid,Ernesto Cortissoz Int'l,BAQ,terminal,SKBQ,BAQ,http://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport,15,1,1,-74.77655598,10.8866776
296,7,Airport,mid,Teniente Luis Candelaria Int'l,BRC,terminal,SAZS,BRC,http://en.wikipedia.org/wiki/San_Carlos_de_Bariloche_Airport,15,1,1,-71.16143009,-41.1459977
297,7,Airport,mid,Bouake,BYK,terminal,DIBK,BYK,http://en.wikipedia.org/wiki/Bouak%C3%A9_Airport,15,1,1,-5.068942223,7.736104956
298,7,Airport,major,Philip S. W. Goldson Int'l,BZE,terminal,MZBZ,BZE,http://en.wikipedia.org/wiki/Philip_S._W._Goldson_International_Airport,15,1,1,-88.3082064,17.53606866
299,7,Airport,major,Corpus Christi Int'l,CRP,terminal,KCRP,CRP,http://en.wikipedia.org/wiki/Corpus_Christi_International_Airport,15,1,1,-97.50226787,27.77445607
300,7,Airport,mid,Hato Int'l,CUR,terminal,TNCC,CUR,http://en.wikipedia.org/wiki/Hato_International_Airport,15,1,1,-68.95687881,12.18483461
301,7,Airport,major,Velazco Astete Int'l,CUZ,terminal,SPZO,CUZ,http://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,15,1,1,-71.94366414,-13.5382187
302,7,Airport,mid,Julius Nyerere Int'l,DAR,terminal,HTDA,DAR,http://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport,15,1,1,39.2074715,-6.866720042
303,7,Airport,mid,Detroit City,DET,terminal,KDET,DET,http://en.wikipedia.org/wiki/Coleman_A._Young_International_Airport,15,1,1,-83.00396814,42.40909384
304,7,Airport,mid,Presidente Nicolau Lobato Int'l,DIL,terminal,WPDL,DIL,http://en.wikipedia.org/wiki/Presidente_Nicolau_Lobato_International_Airport,15,1,1,125.5248542,-8.549311574
305,7,Airport,major,Moscow Domodedovo Int'l,DME,terminal,UUDD,DME,http://en.wikipedia.org/wiki/Domodedovo_International_Airport,15,1,1,37.90025313,55.41415282
306,7,Airport,mid,Dunedin Int'l,DUD,terminal,NZDN,DUD,http://en.wikipedia.org/wiki/Dunedin_International_Airport,15,1,1,170.200027,-45.923431
307,7,Airport,mid,Dzaoudzi Pamanzi Int'l,DZA,terminal,FMCZ,DZA,http://en.wikipedia.org/wiki/Dzaoudzi_Pamandzi_International_Airport,15,1,1,45.28178642,-12.80494744
308,7,Airport,mid,El Paso Int'l,ELP,terminal,KELP,ELP,http://en.wikipedia.org/wiki/El_Paso_International_Airport,15,1,1,-106.3957147,31.79908603
309,7,Airport,major,Zvartnots Int'l,EVN,terminal,UDYZ,EVN,http://en.wikipedia.org/wiki/Zvartnots_International_Airport,15,1,1,44.40006305,40.15236795
310,7,Airport,major,Fort Worth Meacham Field,FTW,terminal,KFTW,FTW,http://en.wikipedia.org/wiki/Fort_Worth_Meacham_International_Airport,15,1,1,-97.35513486,32.8207529
311,7,Airport,mid,JAGS McCartney Int'l,GDT,terminal,MBGT,GDT,http://en.wikipedia.org/wiki/JAGS_McCartney_International_Airport,15,1,1,-71.14613374,21.44212374
312,7,Airport,mid,Scholes Int'l,GLS,terminal,KGLS,GLS,http://en.wikipedia.org/wiki/Scholes_International_Airport_at_Galveston,15,1,1,-94.85540139,29.26712392
313,7,Airport,mid,Goma Int'l,GOM,terminal,FZNA,GOM,http://en.wikipedia.org/wiki/Goma_International_Airport,15,1,1,29.2400535,-1.65831795
314,7,Airport,mid,Garoua Int'l,GOU,terminal,FKKR,GOU,http://en.wikipedia.org/wiki/Garoua_International_Airport,15,1,1,13.37243094,9.330688677
315,7,Airport,major,Antonio B. Won Pat Int'l,GUM,terminal,PGUM,GUM,http://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport,15,1,1,144.8058504,13.49264624
316,7,Airport,mid,Gary/Chicago Int'l,GYY,terminal,KGYY,GYY,http://en.wikipedia.org/wiki/Gary/Chicago_International_Airport,15,1,1,-87.40835962,41.617793
317,7,Airport,mid,Prince Said Ibrahim Int'l,HAH,terminal,FMCH,HAH,http://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport,15,1,1,43.27456122,-11.53663938
318,7,Airport,mid,Hobart Int'l,HBA,terminal,YMHB,HBA,http://en.wikipedia.org/wiki/Hobart_International_Airport,15,1,1,147.5059962,-42.83760837
319,7,Airport,mid,Honiara Int'l,HIR,terminal,AGGH,HIR,http://en.wikipedia.org/wiki/Honiara_International_Airport,15,1,1,160.0458551,-9.427575664
320,7,Airport,mid,Kiev Zhuliany Int'l,IEV,terminal,UKKK,IEV,http://en.wikipedia.org/wiki/Kiev_International_Airport,15,1,1,30.44513052,50.41280817
321,7,Airport,mid and military,Irkutsk S.E.,IKT,terminal,UIII,IKT,http://en.wikipedia.org/wiki/Irkutsk_Airport,15,1,1,104.3558597,52.27288939
322,7,Airport,major,Indianapolis Int'l,IND,terminal,KIND,IND,http://en.wikipedia.org/wiki/Indianapolis_International_Airport,15,1,1,-86.27340037,39.73020437
323,7,Airport,mid,Nauru Int'l,INU,runway,ANYN,INU,http://en.wikipedia.org/wiki/Nauru_International_Airport,15,1,1,166.9161397,-0.545037227
